session_id,user_id,timestamp,device,browser,location,events,duration_seconds,transactions,revenue,bounce,source_info,user_id_copy
sess_00067,4356.0,2024-01-25T03:22:47,mobile,Safari,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-25T03:22:47""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-25T03:22:57""}]",0,2,,1,"{""utm_source"": ""email"", ""utm_medium"": ""organic"", ""utm_campaign"": null, ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00068,9287.0,2024-02-21T01:40:42,,Firefox,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-21T01:40:42""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-21T01:40:52""}]",782,,,1,"{""utm_source"": ""None"", ""utm_medium"": """", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": null}",
sess_00069,,2024-04-25T19:51:05,,Chrome,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-25T19:51:05""}]",120,,,yes,"{""utm_source"": ""newsletter"", ""utm_medium"": ""organic"", ""utm_campaign"": ""retargeting"", ""referrer_url"": null}",
sess_00070,8576.0,2024-01-13T17:04:32,mobile,Edge,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-13T17:04:32""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-13T17:04:42""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-13T17:04:57""}]",2548,,,,,
sess_00071,3446.0,INVALID_DATE,,Firefox,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-18T16:26:30""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-18T16:26:40""}]",1221,,,,"{""utm_source"": ""facebook"", ""utm_medium"": null, ""utm_campaign"": null, ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00072,4360.0,INVALID_DATE,,Unknown,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-28T17:42:09""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-28T17:42:19""}]",522,1,,1,"{""utm_source"": ""email"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": """"}",
sess_00073,3229.0,2024-01-28T07:29:52,,Safari,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-28T07:29:52""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-28T07:30:02""}]",1586,1,,1,"{""utm_source"": ""linkedin"", ""utm_medium"": ""display"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00074,,2024-05-15T01:31:39,tablet,Edge,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-15T01:31:39""}]",1763,0,,,"{""utm_source"": """", ""utm_medium"": ""social"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": """"}",
sess_00075,5997.0,2024-04-09T09:32:28,desktop,Edge,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-09T09:32:28""}]",727,,,,"{""utm_source"": null, ""utm_medium"": """", ""utm_campaign"": null, ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00076,6364.0,2024-01-13T12:42:23,mobile,Firefox,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-13T12:42:23""}]",816,1,,,"{""utm_source"": ""google"", ""utm_medium"": ""CPC"", ""utm_campaign"": """", ""referrer_url"": """"}",6364.0
sess_00077,,2024-01-29T11:09:03,tablet,Firefox,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-29T11:09:03""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-29T11:09:13""}]",728,,177.84,,"{""utm_source"": ""email"", ""utm_medium"": ""organic"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00078,4332.0,2024-05-02T07:03:55,,Unknown,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-02T07:03:55""}]",2034,,151.69,yes,"{""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": ""retargeting"", ""referrer_url"": """"}",4332.0
sess_00079,,2024-01-12T17:12:38,,,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-12T17:12:38""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-12T17:12:48""}]",1806,2,,yes,"{""utm_source"": ""None"", ""utm_medium"": null, ""utm_campaign"": null, ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00080,,2024-04-12T21:44:45,desktop,Firefox,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-12T21:44:45""}]",2387,0,,,"{""utm_source"": ""newsletter"", ""utm_medium"": ""social"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00081,,2024-01-02T06:57:46,tablet,,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-02T06:57:46""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-02T06:57:56""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-02T06:58:11""}]",2860,,85.31,,"{""utm_source"": ""None"", ""utm_medium"": ""display"", ""utm_campaign"": null, ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00082,,INVALID_DATE,desktop,Firefox,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-27T10:02:59""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-27T10:03:09""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-27T10:03:24""}]",3109,2,,1,"{""utm_source"": ""google"", ""utm_medium"": """", ""utm_campaign"": null, ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00083,,2024-02-21T14:00:05,,Firefox,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-21T14:00:05""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-21T14:00:15""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-02-21T14:00:30""}]",0,,,,"{""utm_source"": ""facebook"", ""utm_medium"": ""email"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00084,3580.0,2024-03-13T02:01:35,,Chrome,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-13T02:01:35""}]",1116,1,,0,"{""utm_source"": ""None"", ""utm_medium"": ""display"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00085,,2024-04-25T09:30:37,tablet,,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-25T09:30:37""}]",0,1,95.94,,"{""utm_source"": ""facebook"", ""utm_medium"": null, ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00086,,2024-03-30T05:32:52,desktop,Edge,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-30T05:32:52""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-30T05:33:02""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-03-30T05:33:17""}]",2363,,,0,"{""utm_source"": ""google"", ""utm_medium"": ""email"", ""utm_campaign"": null, ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00087,6910.0,2024-05-16T04:35:24,tablet,Unknown,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-16T04:35:24""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-16T04:35:34""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-16T04:35:49""}]",310,,16.4,0,,
sess_00088,9863.0,2024-05-15T13:13:14,desktop,Firefox,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-15T13:13:14""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-15T13:13:24""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-15T13:13:39""}]",2791,,,1,"{""utm_source"": ""google"", ""utm_medium"": ""organic"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00089,6375.0,2024-02-05T18:11:14,mobile,,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-05T18:11:14""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-05T18:11:24""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-02-05T18:11:39""}]",559,,113.7,0,"{""utm_source"": ""newsletter"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""retargeting"", ""referrer_url"": """"}",
sess_00090,4446.0,2024-01-05T09:25:55,tablet,Firefox,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-05T09:25:55""}]",1009,,,1,"{""utm_source"": ""facebook"", ""utm_medium"": ""organic"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00091,5539.0,2024-01-25T05:05:51,,,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-25T05:05:51""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-25T05:06:01""}]",1950,1,119.55,,"{""utm_source"": ""facebook"", ""utm_medium"": """", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00092,,2024-05-14T05:54:16,tablet,Edge,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-14T05:54:16""}]",1887,,,0,"{""utm_source"": ""email"", ""utm_medium"": ""organic"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00093,,2024-02-02T14:26:35,,Edge,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-02T14:26:35""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-02T14:26:45""}]",474,2,41.98,0,"{""utm_source"": ""google"", ""utm_medium"": """", ""utm_campaign"": null, ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00094,6221.0,2024-05-13T04:44:40,,,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-13T04:44:40""}]",3521,,168.43,yes,"{""utm_source"": ""google"", ""utm_medium"": ""organic"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00095,,2024-02-21T00:21:46,mobile,Edge,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-21T00:21:46""}]",0,,,no,"{""utm_source"": """", ""utm_medium"": ""display"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": """"}",
sess_00096,,2024-05-13T03:23:32,desktop,Unknown,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-13T03:23:32""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-13T03:23:42""}]",1417,0,,no,"{""utm_source"": ""linkedin"", ""utm_medium"": ""CPC"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00097,,2024-03-21T02:50:41,mobile,,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-21T02:50:41""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-21T02:50:51""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-03-21T02:51:06""}]",1357,0,,,"{""utm_source"": null, ""utm_medium"": ""cpc"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00098,5946.0,2024-01-17T22:07:04,tablet,,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-17T22:07:04""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-17T22:07:14""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-17T22:07:29""}]",2414,,,no,"{""utm_source"": ""facebook"", ""utm_medium"": """", ""utm_campaign"": """", ""referrer_url"": """"}",
sess_00099,2429.0,2024-05-02T19:54:38,,Edge,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-02T19:54:38""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-02T19:54:48""}]",3047,2,49.93,no,"{""utm_source"": ""linkedin"", ""utm_medium"": ""display"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00100,,2024-04-02T17:35:00,mobile,Safari,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-02T17:35:00""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-02T17:35:10""}]",1176,1,,1,"{""utm_source"": null, ""utm_medium"": ""organic"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00101,,2024-01-16T16:01:09,,,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-16T16:01:09""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-16T16:01:19""}]",3492,0,,,"{""utm_source"": null, ""utm_medium"": ""organic"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00102,5266.0,2024-02-09T16:05:59,mobile,Chrome,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-09T16:05:59""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-09T16:06:09""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-02-09T16:06:24""}]",1599,,191.92,0,"{""utm_source"": ""linkedin"", ""utm_medium"": ""organic"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00103,1275.0,2024-04-13T05:38:12,desktop,Unknown,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-13T05:38:12""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-13T05:38:22""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-04-13T05:38:37""}]",1275,2,,no,"{""utm_source"": ""None"", ""utm_medium"": ""CPC"", ""utm_campaign"": """", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00104,8681.0,INVALID_DATE,mobile,Firefox,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-10T04:33:01""}]",349,2,,0,"{""utm_source"": ""None"", ""utm_medium"": null, ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00105,,INVALID_DATE,,Edge,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-21T07:08:50""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-21T07:09:00""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-21T07:09:15""}]",2186,2,,,"{""utm_source"": ""email"", ""utm_medium"": ""social"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00106,2470.0,2024-01-15T04:33:51,tablet,Firefox,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-15T04:33:51""}]",0,2,,,"{""utm_source"": """", ""utm_medium"": ""organic"", ""utm_campaign"": """", ""referrer_url"": """"}",
sess_00107,,2024-05-27T15:53:33,tablet,Edge,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-27T15:53:33""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-27T15:53:43""}]",581,,,0,"{""utm_source"": ""google"", ""utm_medium"": null, ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00108,9704.0,2024-01-15T12:05:32,,Safari,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-15T12:05:32""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-15T12:05:42""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-15T12:05:57""}]",3303,1,,0,"{""utm_source"": ""newsletter"", ""utm_medium"": ""social"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": null}",
sess_00109,,2024-03-13T20:01:02,mobile,Chrome,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-13T20:01:02""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-13T20:01:12""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-03-13T20:01:27""}]",0,,,yes,"{""utm_source"": ""google"", ""utm_medium"": ""display"", ""utm_campaign"": """", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00110,6372.0,2024-01-18T20:27:12,tablet,Unknown,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-18T20:27:12""}]",938,,,yes,"{""utm_source"": ""google"", ""utm_medium"": ""social"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00111,,2024-02-18T05:16:58,desktop,,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-18T05:16:58""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-18T05:17:08""}]",1613,0,,,"{""utm_source"": null, ""utm_medium"": ""email"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": null}",
sess_00112,6267.0,2024-04-21T05:25:26,,Safari,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-21T05:25:26""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-21T05:25:36""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-04-21T05:25:51""}]",701,,,yes,"{""utm_source"": ""facebook"", ""utm_medium"": ""CPC"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00113,,INVALID_DATE,desktop,Firefox,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-19T07:40:43""}]",430,2,,,"{""utm_source"": null, ""utm_medium"": ""display"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00114,,2024-03-15T11:45:48,mobile,,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-15T11:45:48""}]",1316,2,119.18,0,"{""utm_source"": ""None"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00115,,2024-02-08T20:42:01,mobile,,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-08T20:42:01""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-08T20:42:11""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-02-08T20:42:26""}]",2031,,96.75,,"{""utm_source"": ""None"", ""utm_medium"": ""display"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00116,9989.0,2024-02-22T23:07:13,mobile,Unknown,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-22T23:07:13""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-22T23:07:23""}]",1482,,,0,"{""utm_source"": """", ""utm_medium"": ""organic"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00117,3010.0,2024-04-16T23:41:54,,,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-16T23:41:54""}]",508,1,,,"{""utm_source"": ""None"", ""utm_medium"": null, ""utm_campaign"": """", ""referrer_url"": null}",3010.0
sess_00118,,2024-01-08T02:48:58,,Edge,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-08T02:48:58""}]",220,2,,0,"{""utm_source"": ""google"", ""utm_medium"": """", ""utm_campaign"": ""retargeting"", ""referrer_url"": """"}",
sess_00119,3953.0,2024-03-17T08:35:58,mobile,Chrome,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-17T08:35:58""}]",3412,2,172.89,0,"{""utm_source"": """", ""utm_medium"": """", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00120,2522.0,2024-01-31T09:48:12,,Safari,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-31T09:48:12""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-31T09:48:22""}]",3006,,34.42,yes,"{""utm_source"": ""linkedin"", ""utm_medium"": """", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00121,,2024-04-29T22:42:29,desktop,Unknown,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-29T22:42:29""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-29T22:42:39""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-04-29T22:42:54""}]",1085,,,0,"{""utm_source"": ""google"", ""utm_medium"": ""display"", ""utm_campaign"": null, ""referrer_url"": """"}",
sess_00122,,2024-02-19T15:16:56,,Edge,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-19T15:16:56""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-19T15:17:06""}]",1532,,111.9,,"{""utm_source"": ""google"", ""utm_medium"": ""cpc"", ""utm_campaign"": """", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00123,5719.0,2024-05-06T16:43:26,mobile,Chrome,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-06T16:43:26""}]",1787,,79.82,1,"{""utm_source"": ""facebook"", ""utm_medium"": ""cpc"", ""utm_campaign"": null, ""referrer_url"": null}",
sess_00124,,2024-02-28T22:00:42,mobile,Edge,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-28T22:00:42""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-28T22:00:52""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-02-28T22:01:07""}]",2200,,,yes,"{""utm_source"": ""linkedin"", ""utm_medium"": ""email"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
